-0.23254,0.27587,4.45E-05,13198,7318.5,9.1686,-2.19E-06,961.8,0.20327,-14.851,0.16886,0.043077
-0.22546,0.23229,5.04E-05,15649,5565,8.9838,-2.07E-06,712.47,0.29291,-14.253,0.18809,0.031274
-0.037317,0.11551,3.26E-05,28238,3602.8,13.68,-1.50E-06,576.12,0.37946,-16.241,0.16411,0.02907
-0.027343,0.13701,3.02E-05,38007,3253.4,8.8795,-9.20E-07,620.3,0.10299,-22.699,0.08557,0.03787
-0.56609,0.41521,2.96E-05,5764.2,13753,19.439,-1.29E-06,1220.8,0.18148,-14.69,0.14232,0.035495
-0.32164,0.32591,2.53E-06,10925,9600,12.379,-8.02E-08,950.48,0.00060403,-42.995,0.0084416,0.041462
-0.44061,0.2557,2.71E-05,8287.8,8192.1,19.565,-8.92E-07,3039.4,0.06208,-19.57,0.085469,0.16261
-0.41395,0.30774,2.29E-05,11147,7898.7,20.126,-5.14E-07,1284.3,0.10498,-25.069,0.066389,0.058495
-0.1913,0.35404,4.02E-05,7182.3,10209,13.829,-1.64E-06,1950.3,0.18543,-17.29,0.14306,0.088803
-0.15332,0.27076,1.09E-05,13192,7190.1,12.84,-3.57E-07,1244.5,0.045529,-30.464,0.034261,0.057045
-0.019155,0.1289,5.63E-05,39517,1890.4,10.118,-1.93E-06,253.93,0.44456,-12.705,0.23242,0.014027
-0.034277,0.23506,4.61E-05,16384,6274.9,6.3808,-2.32E-06,1621.7,0.21242,-15.556,0.1678,0.095098
-0.0070854,0.39703,3.39E-05,7751.5,9962.7,5.9111,-1.95E-06,2420.4,0.1035,-18.438,0.12304,0.1299
0.004517,0.15855,5.88E-05,29645,3797.1,8.3258,-2.60E-06,653.14,0.36819,-13.24,0.2187,0.033473
0.0092631,0.37849,1.51E-05,8296.6,10013,6.9915,-7.07E-07,1930.4,0.0035633,-25.305,0.05448,0.072392
-0.004932,0.092497,3.93E-05,42755,2619.3,7.5799,-1.57E-06,516.71,0.14657,-18.129,0.13062,0.035778
0.092157,0.053618,5.60E-05,66607,1153.1,12.8,-1.78E-06,191.19,0.45761,-12.85,0.22971,0.0098926
-0.043301,0.41685,9.39E-06,8269.3,10612,8.5949,-3.78E-07,2048.2,0,-30.973,0.028825,0.088369
0.013307,0.1195,2.97E-05,31326,4045,13.769,-1.22E-06,670.43,0.35049,-17.933,0.14423,0.038039
-0.029136,0.1835,2.25E-05,29572,4630.1,9.5882,-6.96E-07,1025.3,0.090589,-25.351,0.07196,0.090111
0.0073946,0.31992,4.24E-05,13706,7214.2,6.6422,-2.30E-06,1329.3,0.2102,-16.231,0.15879,0.066838
0.015597,0.40857,1.91E-05,9099.4,10046,9.0237,-7.10E-07,2153.7,0.054383,-24.181,0.065547,0.10475
0.026554,0.27315,3.47E-05,16915,6185.9,8.0523,-1.56E-06,1119.4,0.17675,-18.658,0.12387,0.056385
0.0098896,0.32376,1.39E-05,8194.4,10433,7.336,-6.20E-07,2145.3,0.0075125,-28.658,0.045535,0.10221
0.025323,0.2123,1.78E-05,23951,4611.8,8.5013,-6.10E-07,808.64,0.053795,-26.578,0.057067,0.045187
0.02078,0.25598,2.00E-05,16957,6015.9,8.1159,-8.86E-07,1004.4,0.077607,-23.167,0.071808,0.04804
0.02315,0.26456,4.26E-05,17900,5025.3,7.2777,-2.13E-06,950.43,0.24138,-15.978,0.16114,0.047346
0.014211,0.29491,2.63E-05,12619,7618.7,13.361,-6.38E-07,1292.4,0.1764,-23.724,0.077721,0.069233
0.031609,0.24886,4.77E-05,17099,5901.6,12.541,-1.70E-06,883.01,0.33227,-15.794,0.17296,0.04123
0.016827,0.23214,2.67E-05,20842,5448.3,11.253,-9.74E-07,908.06,0.19001,-21.896,0.097054,0.045082
0.058339,0.24915,2.14E-05,18138,5536.5,13.698,-7.04E-07,664.35,0.23809,-22.392,0.079896,0.027012
0.051852,0.23465,3.93E-05,17803,5817.9,15.456,-1.55E-06,922.03,0.37505,-16.291,0.15901,0.037926
0.068875,0.17302,4.86E-05,23837,4275.5,16.474,-1.67E-06,537.53,0.42377,-14.381,0.19836,0.022295
0.045289,0.2916,2.56E-05,14062,7256.5,12.295,-9.12E-07,757.47,0.25085,-20.664,0.098356,0.031269
0.0096977,0.34075,3.69E-05,10060,7865,4.8068,-1.92E-06,2739.6,0.066549,-17.803,0.13027,0.15653
0.016567,0.21673,8.13E-06,20385,5462.2,7.2168,-3.34E-07,1165.2,0.0031029,-33.901,0.024098,0.066012
0.047089,0.084811,2.55E-05,75629,1992.8,11.189,-7.40E-07,291.5,0.17592,-22.952,0.087907,0.016701
0.023986,0.0086477,4.92E-05,91218,2564.8,6.0782,-2.44E-06,702.18,0.22106,-15.024,0.17837,0.041534
0.021341,0.013922,2.02E-05,2.04E+05,1741,10.659,-9.06E-07,414.28,0.098124,-24.284,0.075536,0.038652
0.019361,0.019847,1.66E-05,1.98E+05,2097.1,18.395,-3.34E-07,459.14,0.16046,-28.747,0.060292,0.047683
0.031019,0.023413,8.60E-06,1.98E+05,1649.6,17.207,-2.33E-07,359.29,0.13479,-32.578,0.042445,0.035845
0.043539,0.12162,2.04E-05,33543,1727,26.837,-1.36E-06,172.91,0.56802,-10.592,0.2954,0.0064897
-0.055492,0.35511,4.09E-05,6786.9,10235,17.648,-1.72E-06,1684.8,0.45485,-13.381,0.21724,0.062083
0.03098,0.048948,5.80E-05,49508,2107.9,8.5267,-2.51E-06,426.76,0.36969,-13.193,0.22093,0.025908
-0.083693,0.50719,2.31E-05,3956.9,17256,11.34,-6.56E-07,3771.7,0.13171,-22.376,0.079704,0.14368
0.018476,0.079989,4.47E-05,38880,2826.2,8.0826,-1.72E-06,495.74,0.22678,-17.016,0.14728,0.037317
0.019671,0.42358,5.06E-06,8217.7,11464,8.8352,-2.17E-07,2239.7,0.00011144,-41.838,0.016342,0.10843
0.012854,0.21486,3.77E-05,14874,6025.4,5.0648,-2.11E-06,1148.7,0.084449,-17.164,0.13971,0.065456
0.038939,0.22547,4.49E-05,18864,4883.6,9.1775,-1.96E-06,912.94,0.28658,-15.785,0.16764,0.040273
0.0062748,0.44167,2.48E-05,7216.2,10947,3.1876,-1.52E-06,2942.1,0,-20.901,0.090351,0.15321
0.010519,0.15608,2.68E-05,12254,6610.6,6.6644,-9.32E-07,1573.1,0.037465,-23.739,0.073226,0.073208
0.011299,0.15837,3.72E-05,16766,6047.6,8.62,-7.99E-07,1231.3,0.091141,-25.01,0.086652,0.071385
0.011025,0.17399,3.70E-05,23169,5737.7,7.2324,-8.85E-07,1296.9,0.050892,-25.864,0.084253,0.075961
0.0078024,0.27448,9.34E-06,9727,8500,4.0018,-3.97E-07,1917.7,0.00057883,-36.086,0.025472,0.1185
0.035326,0.12831,2.91E-05,37907,2259.8,9.7629,-1.30E-06,470.7,0.24996,-19.031,0.11993,0.023877
0.035893,0.10505,5.42E-05,39651,2459.3,7.964,-2.30E-06,453.1,0.34376,-14.088,0.19963,0.026284
0.013521,0.079767,2.90E-05,56042,2754.4,9.3398,-1.18E-06,814.62,0.21547,-19.504,0.11715,0.067348
0.029522,0.040759,4.96E-05,49349,2734,9.6359,-1.97E-06,612.58,0.34762,-14.943,0.18435,0.038938
0.046995,0.14383,2.08E-05,34761,3178.7,9.8301,-6.82E-07,521.17,0.12697,-27.666,0.07436,0.023219
-0.065015,0.067586,3.48E-05,76271,2448.2,11.159,-1.45E-06,668.9,0.39477,-16.138,0.16225,0.05179
0.0066834,0.3954,8.59E-06,10942,8953.2,10.397,-2.29E-07,1939.5,0.021913,-34.571,0.025092,0.13686
0.0431,0.19845,2.63E-05,15721,5716.3,13.376,-1.25E-06,818.63,0.24451,-20.885,0.11897,0.04176
0.051132,0.14125,1.97E-05,20264,4345.7,9.8646,-8.66E-07,696.68,0.1072,-25.459,0.076683,0.034163
-0.025055,0.26195,4.75E-05,11637,8254.2,7.0644,-2.14E-06,1370.8,0.25089,-15.054,0.17783,0.054346
0.034211,0.11505,4.73E-05,26082,3938.4,12.254,-1.88E-06,427.55,0.45221,-13.428,0.21581,0.021665
0.018857,0.13685,2.64E-05,29298,4326.3,6.4017,-1.28E-06,880.64,0.05897,-20.502,0.095293,0.048868
0.027958,0.056935,2.58E-05,1.08E+05,1697.8,7.1084,-1.04E-06,365.19,0.09985,-22.174,0.090767,0.027282
-0.033094,0.29303,2.72E-05,7929.7,9712.2,8.153,-5.51E-07,2347.1,0.11804,-28.234,0.086675,0.1887
-0.017264,0.55199,2.16E-05,6549.3,11718,5.2351,-1.16E-06,3264.7,0.00055894,-24.312,0.077755,0.19504
0.0050453,0.20566,3.04E-05,76765,4913.5,20.358,-2.53E-07,949.59,0.24726,-31.561,0.09334,0.084606
0.012561,0.16095,1.29E-05,17221,5638.1,4.5914,-7.08E-07,1364.4,0.00077063,-28.284,0.042926,0.084585
0.0049889,0.29643,4.83E-05,11799,7899.5,6.6935,-1.39E-06,1440,0.23306,-14.784,0.184,0.29433
-0.055068,0.08056,5.47E-05,17716,4544.7,11.172,-2.47E-06,936.34,0.27827,-14.248,0.19779,0.04694
0.0076669,0.35605,1.18E-05,15644,9447.9,5.9156,-4.61E-07,2197.2,0.023596,-32.869,0.037435,0.15706
-0.07626,0.3684,9.07E-06,9640.1,9566.5,17.529,-2.01E-07,1266.8,0.15802,-31.607,0.032721,0.049868
0.01955,0.232,3.65E-05,21166,5037.7,7.4572,-1.37E-06,1030.6,0.13821,-19.373,0.1175,0.062807
0.021805,0.27018,1.64E-05,17258,5906.1,10.36,-6.45E-07,1240.3,0.0935,-25.754,0.059275,0.068979
0.014928,0.12042,2.96E-05,23468,4618.1,5.8653,-1.44E-06,1241.1,0.050209,-20.703,0.097171,0.082917
-0.20911,0.52243,1.69E-05,6659.8,11505,11.24,-5.00E-07,2754.7,0.027442,-32.366,0.046586,0.16641
-0.21969,0.5113,1.61E-05,7217.3,10962,8.7155,-5.23E-07,2840.6,0.013689,-33.203,0.041569,0.16835
0.0060457,0.52313,2.66E-05,6207.2,11792,2.5678,-1.42E-06,3552,0.00078231,-21.365,0.092006,0.22084
-0.31427,0.48133,8.39E-06,8846.2,11063,13.159,-2.98E-07,2372.6,6.97E-05,-37.314,0.028406,0.18601
-0.089157,0.24613,6.70E-06,20674,6801.5,9.0363,-1.56E-07,1407.8,0.0049464,-45.902,0.016439,0.10279
0.049907,0.36465,3.65E-05,6040.9,14710,13.882,-8.04E-07,1451.8,0.34317,-18.483,0.13031,0.050489
-0.10296,0.40682,2.80E-05,6469.3,11216,14.677,-7.79E-07,2145.5,0.30732,-19.742,0.10363,0.094316
0.0034847,0.15837,4.41E-05,17346,5815.3,6.0333,-2.34E-06,1434.6,0.17716,-16.176,0.15736,0.080274
-0.027121,0.085919,3.27E-05,28179,3693.2,11.375,-1.06E-06,626.66,0.2709,-19.765,0.10763,0.032759
0.012154,0.22166,4.58E-05,7958.3,8307.1,5.1609,-2.88E-06,2228.6,0.13474,-15.398,0.17068,0.10737
-0.000267,0.12103,4.43E-05,16278,5227,8.0071,-2.11E-06,961.24,0.24608,-16.199,0.15907,0.046436
-0.0028925,0.096394,3.88E-05,26019,3859.9,14.943,-1.41E-06,491.46,0.39949,-15.818,0.16705,0.021399
0.013235,0.11263,4.10E-05,16448,5032,10.807,-1.71E-06,869.82,0.28945,-16.869,0.14917,0.042442
-0.0072787,0.13481,5.88E-05,31317,3651.3,8.2251,-2.62E-06,591.45,0.36033,-13.198,0.22018,0.031674
0.0075068,0.12106,5.75E-05,22326,4936.7,11.584,-1.98E-06,1025.4,0.29248,-15.119,0.18951,0.051811
0.0038208,0.18514,2.41E-05,10477,7262.9,8.2196,-1.10E-06,1749.4,0.10219,-22.016,0.082262,0.092459
-0.0033954,0.19602,4.04E-05,21523,4900.4,11.203,-1.47E-06,654.25,0.3211,-17.011,0.14455,0.029986
0.0050021,0.18198,3.64E-05,21924,4842.3,9.4077,-1.36E-06,781.97,0.22201,-18.656,0.12003,0.038092
-0.0022879,0.1789,2.51E-05,19167,5196.1,8.5586,-1.54E-06,916.94,0.20711,-19.39,0.11637,0.045055
0.037517,0.091598,6.62E-05,51459,2363,14.088,-2.22E-06,388.7,0.39839,-12.27,0.24586,0.018236
0.039215,0.13109,3.17E-05,31618,3556.5,17.965,-1.28E-06,424.92,0.42013,-16.187,0.18011,0.018523
0.036913,0.10461,5.78E-05,49147,2330.2,13.617,-2.04E-06,430.94,0.37674,-13.471,0.21439,0.020369
0.04047,0.083025,5.84E-05,53421,2287.7,10.456,-2.38E-06,452.71,0.36794,-13.09,0.22297,0.023516
-0.07503,0.15487,1.75E-05,24598,4230.5,9.6301,-6.79E-07,609.71,0.061509,-24.612,0.060904,0.029479
-0.20858,0.1824,3.13E-05,22024,4804.3,15.571,-9.60E-07,605.8,0.23934,-19.679,0.11328,0.028206
0.013694,0.15932,2.81E-05,29302,4242.3,9.4041,-9.96E-07,723.08,0.13949,-20.845,0.096856,0.035915
0.0053138,0.2517,1.91E-05,16941,6352.5,8.2349,-8.71E-07,1073.7,0.035857,-23.485,0.068634,0.050202
0.00059484,0.17063,1.17E-05,23573,4640.7,9.2861,-5.37E-07,820.25,0.0070145,-27.206,0.044264,0.040344
-0.029327,0.51681,2.14E-05,6327.9,11664,6.3057,-1.07E-06,3284.2,0.0083364,-23.471,0.072081,0.1778
-0.24662,0.1815,5.54E-05,26695,3841.8,15.931,-1.58E-06,418.44,0.36542,-14.162,0.19728,0.017755
0.039127,0.16839,2.15E-05,22970,4341.1,12.021,-8.44E-07,523.87,0.22564,-21.174,0.0884,0.02367
0.018306,0.095875,3.93E-05,37302,2890.1,7.9282,-1.71E-06,548.04,0.22254,-17.273,0.13854,0.030945
-0.099879,0.17012,4.33E-05,19679,4874.3,11.949,-1.57E-06,588.17,0.29537,-16.235,0.15792,0.026568
0.0065163,0.19238,1.31E-05,16881,5855.5,6.9697,-5.32E-07,1139.5,0.0098856,-28.824,0.040093,0.059915
-0.072692,0.11752,4.73E-05,32667,3077.9,10.959,-2.00E-06,478.77,0.36757,-14.3,0.19731,0.028333
0.0181,0.17112,1.24E-05,19066,5278.2,7.0207,-5.07E-07,1047.3,0.0013955,-29.751,0.036127,0.052055
0.012799,0.051329,4.29E-05,59698,2554.2,9.5888,-2.08E-06,603.83,0.41723,-14.425,0.19395,0.049262
0.10546,0.12207,4.48E-05,36697,1205.1,25.717,-9.51E-07,115.78,0.51751,-11.791,0.27606,0.0040148
-0.071085,0.129,2.23E-05,46233,2035.2,21.395,-7.18E-07,322.05,0.35285,-19.419,0.15895,0.014592
0.017103,0.15312,1.17E-05,30438,4336.5,10.007,-4.35E-07,799.63,0.039555,-31.774,0.043275,0.040439
0.035421,0.39676,5.40E-05,7111.7,11765,10.406,-1.98E-06,1561.5,0.35914,-13.963,0.2037,0.060615
0.034223,0.14614,4.70E-05,25229,2431.8,13.365,-2.13E-06,651.62,0.33604,-13.702,0.2087,0.02896
0.0082233,0.097318,0.00011459,23254,4460.2,14.324,-2.51E-06,614.26,0.27583,-15.208,0.29751,0.023714
0.029952,0.071833,3.02E-05,59734,2345.5,12.592,-1.19E-06,417.48,0.22448,-18.865,0.13276,0.026772
0.027059,0.046193,5.08E-05,58439,2295.3,6.8259,-2.49E-06,485.26,0.2734,-14.667,0.19277,0.032614
0.016813,0.089312,2.28E-05,41040,2911.2,6.5439,-1.09E-06,583.13,0.060025,-22.293,0.085287,0.036971
0.022533,0.067089,3.50E-05,38523,3269,7.5433,-1.79E-06,666.82,0.16289,-17.735,0.13463,0.04624
0.050519,0.056371,4.98E-05,51244,2096,11.768,-1.63E-06,311.42,0.37116,-15.207,0.18338,0.015892
0.0187,0.089535,5.59E-05,24861,3912.9,5.5133,-3.09E-06,830.52,0.25399,-13.746,0.20684,0.053575
0.021714,0.079992,4.51E-05,50347,2862.8,5.5773,-2.29E-06,647.52,0.14903,-16.005,0.16133,0.043919
0.0067654,0.080011,5.93E-05,45542,3038.2,7.1032,-2.90E-06,2248.7,0.29732,-13.124,0.22137,0.082626
0.021527,0.082829,4.33E-05,29403,3728.2,6.551,-2.30E-06,740.22,0.20511,-16.839,0.16157,0.042647
0.047455,0.102,5.28E-05,25980,4003.1,11.749,-1.89E-06,599.91,0.39661,-14.199,0.19869,0.02886
0.011033,0.13796,4.99E-05,12164,7288.2,5.3359,-2.73E-06,2195.9,0.1934,-14.95,0.18367,0.11139
0.034399,0.052829,3.31E-05,55080,1926.9,9.1713,-1.10E-06,421.58,0.15343,-21.573,0.11704,0.024651
0.028214,0.086483,1.93E-05,37007,3026.6,8.1655,-9.77E-07,664.78,0.094679,-23.023,0.077689,0.040847
0.023234,0.15671,7.19E-05,15778,5968.8,11.226,-2.90E-06,959.27,0.39461,-11.65,0.26799,0.045418
-0.0026003,0.13868,1.50E-05,21770,4536.1,7.2216,-7.67E-07,1076.5,0.023271,-26.536,0.053755,0.061555
0.030307,0.078752,4.95E-05,37977,3023.1,10.162,-2.06E-06,473.84,0.34518,-14.705,0.18966,0.027481
0.040561,0.06976,4.85E-05,43241,2390.8,14.156,-1.57E-06,324.24,0.42669,-14.723,0.19232,0.016799
0.013535,0.49501,1.26E-05,5674.2,14459,5.7636,-5.38E-07,3704.3,0,-26.931,0.046193,0.19335
0.0498,0.10465,5.97E-05,32034,2055.2,13.643,-1.99E-06,310.37,0.4623,-12.322,0.2453,0.014064
0.014448,0.14848,1.54E-05,39468,2721.9,7.9593,-4.88E-07,610.58,0.01038,-29.722,0.042667,0.036617
-0.13153,0.19445,4.96E-05,17546,5177.3,20.07,-1.91E-06,1049.9,0.36707,-14.376,0.19333,0.043333
-0.058416,0.11618,4.56E-05,38450,3058,13.705,-1.74E-06,569.93,0.31718,-15.796,0.16733,0.027067
-0.55032,0.31543,6.02E-06,10528,10280,23.642,-1.02E-07,531.15,0.0041149,-54.948,0.011969,0.018937
0.015674,0.12376,3.32E-05,38548,3298.5,16.512,-1.51E-06,451.77,0.43552,-14.886,0.19261,0.02025
-0.03712,0.25586,4.27E-05,15913,6368.8,14.862,-1.66E-06,820.12,0.35483,-15.756,0.16984,0.033661
0.020216,0.11432,3.43E-05,22546,4409.9,9.1747,-1.84E-06,864.11,0.24267,-17.561,0.13787,0.04364
-0.083645,0.25866,5.16E-06,15998,6588.3,10.21,-1.82E-07,1152.4,0,-38.897,0.014394,0.056357
0.0035588,0.1735,4.41E-05,19656,5035.6,7.7677,-1.84E-06,855.89,0.22989,-17.044,0.14403,0.046776
0.027005,0.12644,4.69E-05,24687,3970.2,8.3349,-1.90E-06,657.98,0.23802,-16.215,0.1594,0.038832
0.0017152,0.2435,2.80E-05,13993,6862.2,7.5127,-1.13E-06,1242.3,0.081117,-21.716,0.085886,0.063533
-0.10678,0.047124,2.63E-05,1.30E+05,788.04,15.76,-4.83E-07,113.71,0.17287,-24.426,0.086264,0.0062166
-0.035371,0.11603,3.27E-05,23412,4048.5,8.5363,-1.27E-06,826.09,0.14444,-19.885,0.10798,0.045413
0.0003087,0.10063,4.45E-05,26830,3570.8,9.4376,-2.12E-06,710.3,0.37811,-14.481,0.19183,0.04306
0.016583,0.094033,4.94E-05,28076,3158,9.1089,-2.26E-06,651.91,0.35665,-14.115,0.20013,0.040722
0.079425,0.10508,4.16E-05,41142,1004.1,16.848,-8.41E-07,154.45,0.42344,-16.574,0.1599,0.0076806
-0.0152,0.11651,3.57E-05,31639,4572.9,11.458,-9.75E-07,1044.9,0.17407,-23.231,0.098679,0.075144
0.035613,0.0988,3.44E-05,34959,3043.7,10.374,-1.29E-06,522.78,0.27483,-18.401,0.12443,0.028525
-1.1197,0.17316,3.86E-05,25735,4941.2,23.7,-7.58E-07,307.62,0.19237,-26.359,0.10869,0.0075131
-0.061024,0.16447,4.04E-05,15235,7745.8,14.604,-1.77E-06,1132.7,0.50774,-11.317,0.27153,0.16701
-0.094315,0.2301,7.60E-06,19458,4857,11.841,-3.12E-07,657.79,0.0067628,-31.854,0.030672,0.039928
0.017823,0.16219,2.49E-05,27774,4394,9.8307,-9.13E-07,667.73,0.15338,-21.984,0.084124,0.038716
-0.068155,0.22185,2.81E-05,16289,5969.3,11.363,-1.15E-06,897.63,0.21645,-20.28,0.098647,0.037797
-0.014177,0.062102,2.41E-05,90046,1154.5,10.559,-6.96E-07,249.83,0.073195,-23.554,0.075956,0.017122
-0.029723,0.0381,3.91E-05,1.58E+05,1666,11.91,-8.22E-07,318.2,0.19803,-21.296,0.1078,0.033785
-0.01373,0.25304,2.85E-05,12702,7172.8,9.8321,-1.10E-06,1152.7,0.1713,-20.627,0.096375,0.051586
-0.0063846,0.14637,2.19E-05,56590,3931.1,9.2735,-6.69E-07,710.08,0.077606,-25.876,0.064831,0.039152
-0.015988,0.12505,4.27E-05,36381,2991.9,9.1214,-1.61E-06,481.47,0.29234,-16.535,0.15062,0.024552
-0.024127,0.044755,4.24E-05,88328,2160.7,11.508,-1.10E-06,401.87,0.22165,-19.365,0.12293,0.037547
0.00097858,0.47973,3.12E-05,7262.8,12547,5.128,-1.21E-06,2843.2,0.02861,-20.845,0.098287,0.13223
0.015743,0.16375,2.91E-05,26356,4519.8,6.3692,-1.29E-06,824.43,0.085442,-21.918,0.097042,0.050002
-0.024669,0.13577,9.54E-05,21666,4742.1,10.695,-3.19E-06,853.2,0.40266,-10.78,0.30648,0.046248
-0.051334,0.080326,5.19E-05,46145,1986.1,9.1519,-2.03E-06,422.15,0.31241,-14.766,0.18609,0.024144
-0.24331,0.075544,3.05E-05,54394,2635.2,11.493,-9.09E-07,652.12,0.2106,-20.339,0.099993,0.038625
-0.0043513,0.40236,1.45E-05,5831.3,11087,5.8606,-7.06E-07,3081.8,0.0074036,-26.155,0.050091,0.14996
-0.28033,0.29908,3.09E-06,18642,7587.8,19.301,-6.93E-08,845.8,0.0034582,-45.639,0.0088632,0.030574
-0.24505,0.20593,5.22E-06,23004,5240.5,14.364,-1.54E-07,677.81,0.0071967,-40.894,0.014629,0.02915
-0.26933,0.2317,1.41E-05,20224,6138,16.096,-3.21E-07,562.18,0.073434,-30.491,0.043135,0.019742
-0.24549,0.12074,2.13E-05,44166,2409.6,15.3,-4.29E-07,257.82,0.12447,-25.784,0.067441,0.010329
0.065093,0.033027,4.52E-05,1.61E+05,455.4,16.857,-8.51E-07,75.834,0.4157,-16.461,0.1664,0.0045704
